timestamp,date_gmt,status,attendance,home_team_name,away_team_name,referee,game week,pre-match ppg (home),pre-match ppg (away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,home team pre-match xg,away team pre-match xg,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_ht_fhg_percentage_pre_match,over_05_ht_fhg_percentage_pre_match,over_15_2hg_percentage_pre_match,over_05_2hg_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name,year,country,home_continent,away_continent,result
1151071200,Jun 23 2006 - 2:00pm,complete,72000.0,Ukraine,Tunisia,,3.0,1.5,0.5,1.4,0.33,1,0,1,0,0,0,70,,-1,-1,4,0,3,1,1,3,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,4.0,50,100,100,100,0,50,100,100,100,0.0,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Olympiastadion Berlin,2006,germany,Europe,Africa,win
1151089200,Jun 23 2006 - 7:00pm,complete,45000.0,France,Togo,,3.0,1.0,0.0,2.14,0.0,2,0,2,0,0,0,"55,61",,-1,-1,1,0,3,0,1,0,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,1.75,50,75,25,0,0,0,75,25,75,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RheinEnergieStadion,2006,germany,Europe,Africa,win
1151089200,Jun 23 2006 - 7:00pm,complete,43000.0,Switzerland,South Korea,,3.0,2.0,2.0,2.0,1.33,2,0,2,1,1,0,"23,77",,-1,-1,5,0,5,0,1,4,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,1.75,50,75,25,0,0,0,75,25,75,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HDI-Arena,2006,germany,Europe,Asia,win
1151161200,Jun 24 2006 - 3:00pm,complete,66000.0,Germany,Sweden,,,3.0,1.67,2.29,1.25,2,0,2,2,2,0,"4,12",,-1,-1,1,0,3,1,1,0,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,2.5,33,50,50,33,17,34,50,33,84,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Allianz Arena,2006,germany,Europe,Europe,win
1151175600,Jun 24 2006 - 7:00pm,complete,43000.0,Argentina,Mexico,,,2.33,1.33,2.2,1.0,2,1,3,2,1,1,"9,98",6,-1,-1,2,0,4,0,1,1,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,2.67,50,67,67,33,17,67,67,33,50,0.0,4.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Red Bull Arena (Leipzig),2006,germany,South America,North America,win
1151247600,Jun 25 2006 - 3:00pm,complete,52000.0,England,Ecuador,,,2.33,2.0,2.2,1.5,1,0,1,0,0,0,60,,-1,-1,3,0,3,0,1,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,2.5,17,84,50,17,0,17,84,50,84,0.0,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mercedes-Benz-Arena,2006,germany,Europe,South America,win
1151262000,Jun 25 2006 - 7:00pm,complete,41000.0,Portugal,Netherlands,,,3.0,2.33,1.86,1.75,1,0,1,1,1,0,23,,-1,-1,7,2,5,2,3,6,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,1.67,33,50,33,0,0,33,67,17,17,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Max-Morlock-Stadion,2006,germany,Europe,Europe,win
1151334000,Jun 26 2006 - 3:00pm,complete,46000.0,Italy,Australia,,,2.33,1.33,2.43,1.0,1,0,1,0,0,0,90'5,,-1,-1,3,1,3,0,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,2.67,50,100,34,34,0,33,84,50,84,0.0,5.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fritz-Walter-Stadion,2006,germany,Europe,Oceania,win
1151348400,Jun 26 2006 - 7:00pm,complete,45000.0,Switzerland,Ukraine,,,2.33,2.0,2.0,1.4,0,0,0,0,0,0,,,-1,-1,1,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,2.17,0,67,34,34,0,34,67,34,84,0.0,7.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RheinEnergieStadion,2006,germany,Europe,Europe,draw
1151420400,Jun 27 2006 - 3:00pm,complete,65000.0,Brazil,Ghana,,,3.0,2.0,2.4,1.5,3,0,3,2,2,0,"5,45,84",,-1,-1,2,0,5,1,2,0,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,2.5,33,84,33,17,17,33,84,34,67,0.0,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Signal-Iduna-Park,2006,germany,South America,Africa,win
1151434800,Jun 27 2006 - 7:00pm,complete,43000.0,France,Spain,,,1.67,3.0,2.14,2.25,3,1,4,2,1,1,"41,83,90",28,-1,-1,3,0,1,0,0,3,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,2.17,33,67,34,34,0,17,67,50,67,0.0,3.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HDI-Arena,2006,germany,Europe,Europe,win
1151679600,Jun 30 2006 - 3:00pm,complete,72000.0,Germany,Argentina,,,3.0,2.5,2.29,2.2,1,1,2,0,0,0,80,49,-1,-1,3,0,4,0,1,2,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,3.0,38,75,63,25,25,75,75,25,75,0.0,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Olympiastadion Berlin,2006,germany,Europe,South America,draw
1151694000,Jun 30 2006 - 7:00pm,complete,50000.0,Italy,Ukraine,,,2.5,1.75,2.43,1.4,3,0,3,1,1,0,"6,59,69",,-1,-1,0,0,3,0,0,0,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,2.0,13,63,25,25,0,38,63,25,75,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Volksparkstadion,2006,germany,Europe,Europe,win
1151766000,Jul 01 2006 - 3:00pm,complete,52000.0,England,Portugal,,,2.5,3.0,2.2,1.86,0,0,0,0,0,0,,,-1,-1,2,1,2,0,1,2,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,1.88,25,50,25,13,0,13,63,38,50,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VELTINS-Arena,2006,germany,Europe,Europe,draw
1151780400,Jul 01 2006 - 7:00pm,complete,48000.0,France,Brazil,,,2.0,3.0,2.14,2.4,1,0,1,0,0,0,57,,-1,-1,3,0,4,0,0,3,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,2.38,38,75,38,25,13,38,63,50,75,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Commerzbank-Arena,2006,germany,Europe,South America,win
1152039600,Jul 04 2006 - 7:00pm,complete,65000.0,Italy,Germany,,,2.6,2.6,2.43,2.29,2,0,2,0,0,0,"119,120",,-1,-1,1,0,2,0,0,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,2.4,30,80,30,10,10,40,70,30,80,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Signal-Iduna-Park,2006,germany,Europe,Europe,win
1152126000,Jul 05 2006 - 7:00pm,complete,66000.0,France,Portugal,,,2.2,2.6,2.14,1.86,1,0,1,1,1,0,33,,-1,-1,1,0,1,0,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,1.6,30,50,20,10,0,20,50,30,50,0.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Allianz Arena,2006,germany,Europe,Europe,win
1152385200,Jul 08 2006 - 7:00pm,complete,52000.0,Germany,Portugal,,,2.17,2.17,2.29,1.86,3,1,4,0,0,0,"56,61,78",88,-1,-1,2,0,3,0,1,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,2.0,25,58,25,9,9,34,59,34,50,0.0,5.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mercedes-Benz-Arena,2006,germany,Europe,Europe,win
1152468000,Jul 09 2006 - 6:00pm,complete,69000.0,Italy,France,,,2.67,2.33,2.43,2.14,1,1,2,2,1,1,19,7,-1,-1,1,0,3,1,1,0,1,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.0,0.0,0.0,0.0,1.84,25,67,17,9,0,17,59,33,75,0.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Olympiastadion Berlin,2006,germany,Europe,Europe,draw
1276264800,Jun 11 2010 - 2:00pm,complete,84490.0,South Africa,Mexico,,1.0,0.0,0.0,1.33,1.0,1,1,2,0,0,0,55,79,4,5,2,0,2,0,1,1,1,1,9,12,5,5,4,7,17,13,42,58,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FNB Stadium (Soccer City) (Johannesburg- GA),2010,south-africa,Africa,North America,draw
1276281000,Jun 11 2010 - 6:30pm,complete,64100.0,Uruguay,France,,1.0,0.0,0.0,1.57,0.33,0,0,0,0,0,0,,,0,4,3,1,3,0,0,4,2,1,6,12,3,3,3,9,13,20,49,51,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cape Town Stadium,2010,south-africa,South America,Europe,draw
1276342200,Jun 12 2010 - 11:30am,complete,31513.0,South Korea,Greece,,1.0,0.0,0.0,1.0,1.0,2,0,2,1,1,0,"7,52",,6,11,0,0,1,0,0,0,0,1,11,7,7,2,4,5,14,12,51,49,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nelson Mandela Bay Stadium,2010,south-africa,Asia,Europe,win
1276351200,Jun 12 2010 - 2:00pm,complete,55686.0,Argentina,Nigeria,,1.0,0.0,0.0,2.4,0.33,1,0,1,1,1,0,6,,10,4,1,0,1,0,1,0,0,1,15,9,7,1,8,8,7,8,59,41,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Emirates Airline Park (Johannesburg- GA),2010,south-africa,South America,Africa,win
1276367400,Jun 12 2010 - 6:30pm,complete,38646.0,England,USMNT,,1.0,0.0,0.0,1.25,1.25,1,1,2,2,1,1,4,40,7,4,3,0,3,0,1,2,1,2,15,11,8,4,7,7,12,12,57,43,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Royal Bafokeng Stadium,2010,south-africa,Europe,North America,draw
1276428600,Jun 13 2010 - 11:30am,complete,30325.0,Slovenia,Algeria,,1.0,0.0,0.0,1.33,0.33,1,0,1,0,0,0,79,,3,4,2,0,2,1,1,1,0,3,6,10,4,2,2,8,10,16,48,52,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Peter Mokaba Stadium,2010,south-africa,Europe,Africa,win
1276437600,Jun 13 2010 - 2:00pm,complete,38833.0,Ghana,Serbia,,1.0,0.0,0.0,1.6,1.0,1,0,1,0,0,0,84,,4,4,2,0,3,1,1,1,1,3,12,10,3,2,9,8,15,10,49,51,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Loftus Versfeld Stadium,2010,south-africa,Africa,Europe,win
1276453800,Jun 13 2010 - 6:30pm,complete,62660.0,Germany,Australia,,1.0,0.0,0.0,2.14,1.33,4,0,4,2,2,0,"8,26,67,70",,4,7,2,0,3,1,1,1,1,3,16,8,10,2,6,6,10,18,59,41,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moses Mabhida Stadium (Durban),2010,south-africa,Europe,Oceania,win
1276515000,Jun 14 2010 - 11:30am,complete,83465.0,Netherlands,Denmark,,1.0,0.0,0.0,2.57,1.0,2,0,2,0,0,0,"46,85",,6,2,2,0,1,0,1,1,0,1,14,7,7,3,7,4,13,20,56,44,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FNB Stadium (Soccer City) (Johannesburg- GA),2010,south-africa,Europe,Europe,win
1276524000,Jun 14 2010 - 2:00pm,complete,30620.0,Japan,Cameroon,,1.0,0.0,0.0,1.75,0.0,1,0,1,1,1,0,39,,0,3,1,0,1,0,0,1,0,1,4,7,4,3,0,4,20,29,45,55,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Free State Stadium (Bloemfontein),2010,south-africa,Asia,Africa,win
1276540200,Jun 14 2010 - 6:30pm,complete,62869.0,Italy,Paraguay,,1.0,0.0,0.0,0.67,1.2,1,1,2,1,0,1,63,39,8,4,1,0,1,0,0,1,0,1,7,7,5,1,2,6,15,15,54,46,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cape Town Stadium,2010,south-africa,Europe,South America,draw
1276601400,Jun 15 2010 - 11:30am,complete,23871.0,New Zealand,Slovakia,,1.0,0.0,0.0,1.0,1.0,1,1,2,0,0,0,90,50,3,10,2,0,1,0,1,1,0,1,7,11,2,3,5,8,17,15,55,45,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Royal Bafokeng Stadium,2010,south-africa,Oceania,Europe,draw
1276610400,Jun 15 2010 - 2:00pm,complete,37034.0,Ivory Coast,Portugal,,1.0,0.0,0.0,1.33,1.25,0,0,0,0,0,0,,,6,4,2,0,1,0,2,0,1,0,5,7,1,2,4,5,18,13,50,50,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nelson Mandela Bay Stadium,2010,south-africa,Africa,Europe,draw
1276626600,Jun 15 2010 - 6:30pm,complete,54331.0,Brazil,North Korea,,1.0,0.0,0.0,2.0,0.0,2,1,3,0,0,0,"55,72",89,7,3,1,0,0,0,0,1,0,0,22,10,10,3,12,7,9,10,65,35,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Emirates Airline Park (Johannesburg- GA),2010,south-africa,South America,Asia,win
1276687800,Jun 16 2010 - 11:30am,complete,32664.0,Chile,Honduras,,1.0,0.0,0.0,1.5,0.33,1,0,1,1,1,0,34,,6,4,2,0,1,0,2,0,1,0,17,5,5,2,12,3,21,15,55,45,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mbombela Stadium (Nelspruit),2010,south-africa,South America,North America,win
1276696800,Jun 16 2010 - 2:00pm,complete,62453.0,Switzerland,Spain,,1.0,0.0,0.0,1.33,2.57,1,0,1,0,0,0,52,,3,12,4,0,0,0,1,3,0,0,7,20,4,7,3,13,21,8,32,68,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moses Mabhida Stadium (Durban),2010,south-africa,Europe,Europe,win
1276713000,Jun 16 2010 - 6:30pm,complete,42658.0,Uruguay,South Africa,,2.0,1.0,1.0,1.57,1.33,3,0,3,1,1,0,"24,80,90",,4,3,0,0,2,1,0,0,2,1,18,8,6,3,12,5,10,13,47,53,0.0,0.0,0.0,0.0,1.0,50,50,0,0,0,0,0,50,50,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Loftus Versfeld Stadium,2010,south-africa,South America,Africa,win
1276774200,Jun 17 2010 - 11:30am,complete,82174.0,Argentina,South Korea,,2.0,3.0,3.0,2.4,1.0,4,1,5,3,2,1,"16,33,76,80",45,6,2,3,0,2,0,0,3,2,0,21,11,11,2,10,9,19,19,58,42,0.0,0.0,0.0,0.0,1.5,0,50,0,0,0,0,100,0,50,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FNB Stadium (Soccer City) (Johannesburg- GA),2010,south-africa,South America,Asia,win
1276783200,Jun 17 2010 - 2:00pm,complete,31593.0,Greece,Nigeria,,2.0,0.0,0.0,1.0,0.33,2,1,3,2,1,1,"44,71",16,11,3,3,0,1,1,1,2,1,1,22,8,11,4,11,4,13,15,56,44,0.0,0.0,0.0,0.0,1.5,0,50,0,0,0,0,100,0,50,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Free State Stadium (Bloemfontein),2010,south-africa,Europe,Africa,win
1276799400,Jun 17 2010 - 6:30pm,complete,35370.0,Mexico,France,,2.0,1.0,1.0,1.0,0.33,2,0,2,0,0,0,"64,79",,1,7,4,0,2,0,1,3,1,1,12,10,5,4,7,6,25,22,47,53,0.0,0.0,0.0,0.0,1.0,50,50,0,0,0,0,0,50,50,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Peter Mokaba Stadium,2010,south-africa,North America,Europe,win
1276860600,Jun 18 2010 - 11:30am,complete,38294.0,Serbia,Germany,,2.0,0.0,3.0,1.0,2.14,1,0,1,1,1,0,38,,1,7,4,0,4,1,2,2,4,1,10,11,3,4,7,7,10,19,46,54,0.0,0.0,0.0,0.0,2.5,0,50,50,50,0,50,50,50,100,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nelson Mandela Bay Stadium,2010,south-africa,Europe,Europe,win
1276869600,Jun 18 2010 - 2:00pm,complete,45573.0,Slovenia,USMNT,,2.0,3.0,1.0,1.33,1.25,2,2,4,2,2,0,"13,42","48,82",2,4,4,0,1,0,1,3,1,0,6,12,4,6,2,6,15,18,52,48,0.0,0.0,0.0,0.0,1.5,50,50,0,0,0,50,50,0,50,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Emirates Airline Park (Johannesburg- GA),2010,south-africa,Europe,North America,draw
1276885800,Jun 18 2010 - 6:30pm,complete,64100.0,England,Algeria,,2.0,1.0,0.0,1.25,0.33,0,0,0,0,0,0,,,10,3,1,0,1,0,0,1,0,1,11,6,5,1,6,5,14,13,51,49,0.0,0.0,0.0,0.0,1.5,50,50,0,0,0,50,50,0,50,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cape Town Stadium,2010,south-africa,Europe,Africa,draw
1276947000,Jun 19 2010 - 11:30am,complete,62010.0,Netherlands,Japan,,2.0,3.0,3.0,2.57,1.75,1,0,1,0,0,0,53,,4,5,1,0,0,0,1,0,0,0,7,10,5,3,2,7,18,11,62,38,0.0,0.0,0.0,0.0,1.5,0,50,0,0,0,0,50,50,50,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moses Mabhida Stadium (Durban),2010,south-africa,Europe,Asia,win
1276956000,Jun 19 2010 - 2:00pm,complete,34812.0,Ghana,Australia,,2.0,3.0,0.0,1.6,1.33,1,1,2,2,1,1,25,11,6,1,3,0,1,1,1,2,1,1,16,8,6,5,10,3,22,18,49,51,0.0,0.0,0.0,0.0,2.5,0,50,50,50,0,50,50,50,100,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Royal Bafokeng Stadium,2010,south-africa,Africa,Oceania,draw
1276972200,Jun 19 2010 - 6:30pm,complete,38074.0,Denmark,Cameroon,,2.0,0.0,0.0,1.0,0.0,2,1,3,2,1,1,"33,61",10,2,7,2,0,2,0,0,2,0,2,9,16,6,8,3,8,12,9,38,62,0.0,0.0,0.0,0.0,1.5,0,50,0,0,0,0,50,50,50,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Loftus Versfeld Stadium,2010,south-africa,Europe,Africa,win
1277033400,Jun 20 2010 - 11:30am,complete,26643.0,Paraguay,Slovakia,,2.0,1.0,1.0,1.2,1.0,2,0,2,1,1,0,"27,86",,1,3,1,0,3,0,1,0,1,2,11,4,5,1,6,3,17,15,47,53,0.0,0.0,0.0,0.0,2.0,100,100,0,0,0,0,50,50,100,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Free State Stadium (Bloemfontein),2010,south-africa,South America,Europe,win
1277042400,Jun 20 2010 - 2:00pm,complete,38229.0,Italy,New Zealand,,2.0,1.0,1.0,0.67,1.0,1,1,2,2,1,1,29,7,15,0,0,0,3,0,0,0,2,1,15,3,6,1,9,2,11,25,62,38,0.0,0.0,0.0,0.0,2.0,100,100,0,0,0,0,50,50,100,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mbombela Stadium (Nelspruit),2010,south-africa,Europe,Oceania,draw
1277058600,Jun 20 2010 - 6:30pm,complete,84455.0,Brazil,Ivory Coast,,2.0,3.0,1.0,2.0,1.33,3,1,4,1,1,0,"25,50,62",79,4,3,1,1,3,0,0,2,1,2,10,7,6,4,4,3,17,23,59,41,0.0,0.0,0.0,0.0,1.5,50,50,50,0,0,0,0,50,50,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FNB Stadium (Soccer City) (Johannesburg- GA),2010,south-africa,South America,Africa,win
1277119800,Jun 21 2010 - 11:30am,complete,63644.0,Portugal,North Korea,,2.0,1.0,0.0,1.25,0.0,7,0,7,1,1,0,"29,53,56,60,81,87,89",,5,1,2,0,2,0,1,1,1,1,22,11,13,3,9,8,16,6,53,47,0.0,0.0,0.0,0.0,1.5,50,50,50,0,0,0,0,50,50,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cape Town Stadium,2010,south-africa,Europe,Asia,win
1277128800,Jun 21 2010 - 2:00pm,complete,34872.0,Chile,Switzerland,,2.0,3.0,3.0,1.5,1.33,1,0,1,0,0,0,75,,5,3,6,0,3,1,3,3,2,2,15,6,6,0,9,6,21,25,60,40,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,50,0,50,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nelson Mandela Bay Stadium,2010,south-africa,South America,Europe,win
1277145000,Jun 21 2010 - 6:30pm,complete,54386.0,Spain,Honduras,,2.0,0.0,0.0,2.57,0.33,2,0,2,1,1,0,"17,51",,12,2,0,0,2,0,0,0,2,0,14,4,7,0,7,4,9,18,65,35,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,50,0,50,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Emirates Airline Park (Johannesburg- GA),2010,south-africa,Europe,North America,win
1277215200,Jun 22 2010 - 2:00pm,complete,33425.0,Uruguay,Mexico,,3.0,2.0,2.0,1.57,1.0,1,0,1,1,1,0,43,,7,6,1,0,2,0,0,1,0,2,12,7,5,2,7,5,13,20,37,63,0.0,0.0,0.0,0.0,1.75,25,75,25,0,0,0,25,75,75,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Royal Bafokeng Stadium,2010,south-africa,South America,North America,win
1277215200,Jun 22 2010 - 2:00pm,complete,39415.0,South Africa,France,,3.0,0.5,0.5,1.33,0.33,2,1,3,2,2,0,"20,37",70,5,3,0,0,1,1,0,0,1,1,16,10,9,5,7,5,12,9,50,50,0.0,0.0,0.0,0.0,1.75,25,75,25,0,0,0,25,75,75,9.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Free State Stadium (Bloemfontein),2010,south-africa,Africa,Europe,win
1277231400,Jun 22 2010 - 6:30pm,complete,38891.0,Argentina,Greece,,3.0,3.0,1.5,2.4,1.0,2,0,2,0,0,0,"77,89",,10,1,1,0,1,0,0,1,1,0,15,5,11,3,4,2,8,15,67,33,0.0,0.0,0.0,0.0,2.75,50,75,50,25,25,50,100,25,75,19.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Peter Mokaba Stadium,2010,south-africa,South America,Europe,win
1277231400,Jun 22 2010 - 6:30pm,complete,61874.0,Nigeria,South Korea,,3.0,0.0,1.5,0.33,1.0,2,2,4,2,1,1,"12,69","38,49",1,7,3,0,1,0,3,0,0,1,12,15,4,8,8,7,20,11,46,54,0.0,0.0,0.0,0.0,2.75,50,75,50,25,25,50,100,25,75,7.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moses Mabhida Stadium (Durban),2010,south-africa,Africa,Asia,draw
1277301600,Jun 23 2010 - 2:00pm,complete,35827.0,USMNT,Algeria,,3.0,1.0,0.5,1.25,0.33,1,0,1,0,0,0,90,,4,6,2,0,3,1,0,2,1,3,20,15,10,4,10,11,11,21,53,47,0.0,0.0,0.0,0.0,1.75,50,50,25,25,0,50,50,25,50,7.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Loftus Versfeld Stadium,2010,south-africa,North America,Africa,win
